name,figi,currency,closed,dt
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.19,2021-05-14
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.24,2021-05-17
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.23,2021-05-18
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.26,2021-05-19
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.21,2021-05-20
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.19,2021-05-21
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.27,2021-05-24
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.22,2021-05-25
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.28,2021-05-26
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.29,2021-05-27
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.28,2021-05-28
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.35,2021-05-31
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.37,2021-06-01
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.32,2021-06-02
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.27,2021-06-03
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.29,2021-06-04
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.26,2021-06-07
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.34,2021-06-08
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.26,2021-06-09
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.29,2021-06-10
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.34,2021-06-11
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.43,2021-06-14
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.44,2021-06-15
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.42,2021-06-16
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.43,2021-06-17
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.41,2021-06-18
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.5,2021-06-21
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.3,2021-06-22
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.26,2021-06-23
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.34,2021-06-24
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.37,2021-06-25
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.4,2021-06-28
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.37,2021-06-29
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.44,2021-06-30
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.45,2021-07-01
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.45,2021-07-02
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.28,2021-07-05
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.5,2021-07-06
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.39,2021-07-07
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.5,2021-07-08
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.15,2021-07-09
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.32,2021-07-12
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.27,2021-07-13
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.34,2021-07-14
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.36,2021-07-15
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.33,2021-07-16
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.44,2021-07-19
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.36,2021-07-20
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.35,2021-07-21
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.27,2021-07-22
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.37,2021-07-23
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.38,2021-07-26
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.31,2021-07-27
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.38,2021-07-28
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.3,2021-07-29
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.37,2021-07-30
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.37,2021-08-02
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.42,2021-08-03
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.45,2021-08-04
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.47,2021-08-05
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.47,2021-08-06
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.44,2021-08-09
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.46,2021-08-10
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.41,2021-08-11
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.32,2021-08-12
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.3,2021-08-13
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.37,2021-08-16
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.43,2021-08-17
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.45,2021-08-18
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.57,2021-08-19
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.56,2021-08-20
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.3,2021-08-23
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.27,2021-08-24
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.39,2021-08-25
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.48,2021-08-26
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.31,2021-08-27
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.28,2021-08-30
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.34,2021-08-31
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.36,2021-09-01
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.31,2021-09-02
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.43,2021-09-03
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.45,2021-09-06
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.5,2021-09-07
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.42,2021-09-08
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.32,2021-09-09
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.44,2021-09-10
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.44,2021-09-13
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.38,2021-09-14
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.34,2021-09-15
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.41,2021-09-16
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.51,2021-09-17
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.68,2021-09-20
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.46,2021-09-21
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.43,2021-09-22
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.4,2021-09-23
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.41,2021-09-24
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.26,2021-09-27
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.34,2021-09-28
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.29,2021-09-29
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.36,2021-09-30
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.35,2021-10-01
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.33,2021-10-04
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.19,2021-10-05
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.31,2021-10-06
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.14,2021-10-07
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.27,2021-10-08
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.26,2021-10-11
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.37,2021-10-12
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.38,2021-10-13
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.29,2021-10-14
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.16,2021-10-15
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.33,2021-10-18
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.27,2021-10-19
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.29,2021-10-20
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.32,2021-10-21
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.15,2021-10-22
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.03,2021-10-25
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.23,2021-10-26
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.43,2021-10-27
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.43,2021-10-28
Сбер Индекс Еврооблигаций,BBG00NB6KGN0,usd,17.37,2021-10-29
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6320.0,2021-04-30
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6305.0,2021-05-19
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6313.0,2021-05-24
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6316.0,2021-05-26
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6277.0,2021-06-01
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6288.0,2021-06-08
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6301.0,2021-06-16
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6304.0,2021-06-18
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6308.0,2021-06-21
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6319.0,2021-06-28
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6274.0,2021-06-29
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6279.0,2021-07-02
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6284.0,2021-07-05
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6285.0,2021-07-06
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6287.0,2021-07-07
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6288.0,2021-07-08
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6290.0,2021-07-09
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6294.0,2021-07-12
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6296.0,2021-07-13
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6298.0,2021-07-14
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6299.0,2021-07-15
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6301.0,2021-07-16
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6275.0,2021-07-19
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6307.0,2021-07-20
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6308.0,2021-07-21
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6310.0,2021-07-22
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6250.0,2021-07-23
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6316.0,2021-07-26
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6318.0,2021-07-27
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6319.0,2021-07-28
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6276.0,2021-07-29
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6277.0,2021-07-30
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6400.0,2021-08-02
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6281.0,2021-08-03
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6282.0,2021-08-04
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6284.0,2021-08-05
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6285.0,2021-08-06
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6290.0,2021-08-09
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6291.0,2021-08-10
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6293.0,2021-08-11
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6294.0,2021-08-12
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6295.0,2021-08-13
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6298.0,2021-08-16
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6302.0,2021-08-17
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6302.0,2021-08-18
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6305.0,2021-08-19
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6307.0,2021-08-20
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6311.0,2021-08-23
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6313.0,2021-08-24
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6313.0,2021-08-25
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6310.0,2021-08-26
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6318.0,2021-08-27
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6322.0,2021-08-30
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6276.0,2021-08-31
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6277.0,2021-09-01
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6279.0,2021-09-02
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6281.0,2021-09-03
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6285.0,2021-09-06
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6287.0,2021-09-07
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6288.0,2021-09-08
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6290.0,2021-09-09
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6291.0,2021-09-10
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6280.0,2021-09-13
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6298.0,2021-09-14
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6299.0,2021-09-15
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6296.0,2021-09-16
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6302.0,2021-09-17
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6307.0,2021-09-20
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6308.0,2021-09-21
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6312.0,2021-09-22
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6315.0,2021-09-23
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6226.0,2021-09-24
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6321.0,2021-09-27
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6278.0,2021-09-28
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6278.0,2021-09-29
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6279.0,2021-09-30
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6281.0,2021-10-01
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6286.0,2021-10-04
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6287.0,2021-10-05
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6288.0,2021-10-06
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6290.0,2021-10-07
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6292.0,2021-10-08
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6296.0,2021-10-11
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6298.0,2021-10-12
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6298.0,2021-10-13
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6301.0,2021-10-14
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6303.0,2021-10-15
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6289.0,2021-10-18
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6309.0,2021-10-19
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6290.0,2021-10-20
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6306.0,2021-10-21
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6300.0,2021-10-22
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6305.0,2021-10-25
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6320.0,2021-10-26
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6317.0,2021-10-27
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6278.0,2021-10-28
ЗПИФ ПАРУС-ОЗН,TCS00A1022Z1,rub,6279.0,2021-10-29
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.038,2020-11-02
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.031,2020-11-03
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.038,2020-11-05
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.04,2020-11-06
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.065,2020-11-09
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.056,2020-11-10
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.057,2020-11-11
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.062,2020-11-12
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.058,2020-11-13
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.048,2020-11-16
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.052,2020-11-17
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.056,2020-11-18
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.057,2020-11-19
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.056,2020-11-20
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.058,2020-11-23
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.064,2020-11-24
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.063,2020-11-25
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.069,2020-11-26
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.067,2020-11-27
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.064,2020-11-30
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.062,2020-12-01
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.061,2020-12-02
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.061,2020-12-03
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.054,2020-12-04
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.07,2020-12-07
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.057,2020-12-08
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.072,2020-12-09
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.072,2020-12-10
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.065,2020-12-11
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.072,2020-12-14
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.076,2020-12-15
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.074,2020-12-16
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.066,2020-12-17
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.078,2020-12-18
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.085,2020-12-21
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.076,2020-12-22
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.073,2020-12-23
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.065,2020-12-24
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.073,2020-12-25
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.082,2020-12-28
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.081,2020-12-29
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.092,2020-12-30
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.079,2021-01-04
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.077,2021-01-05
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.08,2021-01-06
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.08,2021-01-08
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.084,2021-01-11
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.075,2021-01-12
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.075,2021-01-13
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.079,2021-01-14
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.079,2021-01-15
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.086,2021-01-18
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.079,2021-01-19
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.08,2021-01-20
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.087,2021-01-21
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.088,2021-01-22
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.08,2021-01-25
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.081,2021-01-26
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.072,2021-01-27
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.075,2021-01-28
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.073,2021-01-29
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.073,2021-02-01
ВТБ Корп облигации США,BBG00PVNWFM6,usd,1.082,2021-02-02
